chrom	start	end	gene1	gene2	gene1_strand	gene2_strand	inter_tss_distance	pair_type	orig_start	orig_end	cpg_overlap_fraction	cpg_obs_exp	cpg_gc_pct	H3K4me3_n_present	H3K4me3_frac_present	H3K4me3_mean	H3K4me3_cv	H3K27ac_n_present	H3K27ac_frac_present	H3K27ac_mean	H3K27ac_cv	H3K27me3_n_absent	H3K27me3_frac_absent	H3K27me3_mean	H3K27me3_cv	H3K9me3_n_absent	H3K9me3_frac_absent	H3K9me3_mean	H3K9me3_cv
chr2	219229250	219229975	ATG9A	ANKZF1	-	+	65	divergent_classic	219229717	219229782	1.0	57.9	63.0	11	1.0	24.85283834270549	0.3618140000529689	11	1.0	11.128026441439117	0.45897698457400854	11	1.0	0.26712932852960053	1.1690549463220363	11	1.0	0.22499803038607472	1.0522293303842236
chr2	241314884	241317061	SEPTIN2	HDLBP	+	-	1962	divergent_overlapping	241315099	241317061	0.7932935231970601	64.7	155.0	11	1.0	34.84183495926558	0.4646983968934013	11	1.0	22.254119664444957	0.5330701310420549	11	1.0	0.4783362463802126	0.7004559751223286	11	1.0	0.3540178932618469	0.6297022525883172
chr2	241636291	241638148	THAP4	ATG4B	-	+	54	divergent_classic	241637158	241637212	1.0	64.4	229.0	11	1.0	33.2287233482561	0.5570525611624987	11	1.0	14.81345569792265	0.5907841356895158	11	1.0	0.43701830042302175	0.7006224658290034	11	1.0	0.2995765649300744	0.6066357972197375
chr2	241686546	241687305	DTYMK	ING5	-	+	140	divergent_classic	241686944	241687084	1.0	74.8	110.0	11	1.0	28.39588720109647	0.49419680157190177	11	1.0	16.16932700860824	0.712998805750105	11	1.0	0.3293701946186561	0.8487740086674491	11	1.0	0.30475724834301254	0.8488165094093217
chr20	2840217	2841265	VPS16	PCED1A	+	-	488	divergent_overlapping	2840702	2841190	1.0	70.4	104.0	11	1.0	31.716694426811976	0.6630039969692462	10	0.9090909090909091	9.006146804532854	0.7394500007045351	10	0.9090909090909091	0.9357819782395072	1.6325794594063752	11	1.0	0.3933697338918959	0.6419174822383202
chr20	5126556	5127440	PCNA	CDS2	-	+	252	divergent_classic	5126626	5126878	1.0	68.3	102.0	11	1.0	22.148123263557324	0.5645195144681565	11	1.0	8.670074177352904	0.7823390772942257	11	1.0	0.29134147410504097	0.9898791221596193	11	1.0	0.18003516769635958	1.2337389111779087
chr20	17968112	17969365	SNX5	MGME1	-	+	37	divergent_classic	17968980	17969017	1.0	63.3	117.0	11	1.0	30.644007380921256	0.506418715154017	11	1.0	25.961089160853522	0.4228293322596405	11	1.0	0.37229485240556476	0.6417641842138901	11	1.0	0.27110397223576244	0.4884428001398965
chr20	32207479	32208038	PLAGL2	POFUT1	-	+	111	divergent_classic	32207743	32207854	1.0	80.0	87.0	11	1.0	21.92196024970168	0.47019850743728653	10	0.9090909090909091	8.515332029554385	0.7334519662679776	11	1.0	0.3928882018089514	0.8218763375642616	11	1.0	0.20020281314427005	1.0221333727837747
chr20	35698899	35699779	ROMO1	NFS1	+	-	84	divergent_overlapping	35699271	35699355	1.0	69.0	92.0	11	1.0	36.73954966696222	0.4321675456158707	11	1.0	14.473504092983383	0.9124035839663067	11	1.0	0.5120790958865328	0.9611877900505977	11	1.0	0.38822879276201316	0.5422500926127282
chr20	38033432	38034093	TTI1	RPRD1B	-	+	263	divergent_classic	38033461	38033724	1.0	67.2	67.0	11	1.0	37.38737966084707	0.5973508870363953	11	1.0	24.167635360321206	0.48567401269592714	11	1.0	0.4255623713648751	1.0709380696799156	11	1.0	0.2944529744403678	1.0014933243001545
chr20	45890143	45891722	CTSA	NEURL2	+	-	1065	divergent_overlapping	45890143	45891208	0.9271690943635212	67.9	145.0	11	1.0	27.825344405923683	0.7013733779083964	10	0.9090909090909091	8.01638894248964	0.7537547494617934	10	0.9090909090909091	0.6856377447698582	1.0194258888856969	11	1.0	0.3036548787025495	0.6727390150685114
chr20	62142542	62144611	PSMA7	SS18L1	-	+	328	divergent_classic	62143440	62143768	1.0	71.3	281.0	11	1.0	24.092971339446247	0.5897417978988959	11	1.0	9.47901736469522	0.6131795357941318	11	1.0	0.23743811857794228	0.8050666107260193	11	1.0	0.18549554127527215	0.7278071920530661
chr20	62937457	62938564	DIDO1	GID8	-	+	194	divergent_classic	62937952	62938146	1.0	66.2	124.0	11	1.0	32.33000328998122	0.7012193903841112	11	1.0	15.139112457854868	0.6660419629004279	11	1.0	0.299472832078742	0.9332489376818247	11	1.0	0.24531848863064235	0.5969330909407853
chr20	63707307	63708922	ZGPAT	ARFRP1	+	-	561	divergent_overlapping	63707464	63708025	1.0	71.6	180.0	11	1.0	35.41122699279424	0.6292676141268697	11	1.0	8.515404777006195	0.7864425937582359	11	1.0	0.44053376335015565	0.7806916559668278	11	1.0	0.40257956967587044	0.7963420028599789
chr21	25734503	25735900	GABPA	ATP5PF	+	-	1104	divergent_overlapping	25734569	25735673	1.0	66.0	121.0	11	1.0	31.19709919004175	0.48400821091158813	11	1.0	25.296583851797948	0.6866496350906438	11	1.0	0.39570648731757063	1.0362108488463253	11	1.0	0.2963734886348632	0.6563511093221055
chr21	33541997	33543491	SON	GART	+	-	454	divergent_overlapping	33543037	33543491	0.9230254350736279	60.4	106.0	11	1.0	28.401256070563605	0.41229630641066095	11	1.0	32.939947906216325	0.6247719672560008	11	1.0	0.5512652990475625	0.8253739534498268	11	1.0	0.24549087068847808	0.25481050814427997
chr21	33641570	33643926	ITSN1	CRYZL1	+	-	1527	divergent_overlapping	33642399	33643926	0.5207979626485568	65.3	65.5	11	1.0	23.738847778333945	0.4298452763801757	11	1.0	9.194101730986468	0.5393928491064268	10	0.9090909090909091	0.6648986132269695	1.0847140077013844	11	1.0	0.2989146638832045	0.4750373726668791
chr21	37072560	37074197	PIGP	TTC3	-	+	55	divergent_classic	37073170	37073225	1.0	64.5	162.0	11	1.0	36.80093440297065	0.6411817339380557	11	1.0	15.636254156140124	0.6220216148560523	9	0.8181818181818182	1.248878049419197	1.9827931049564644	11	1.0	0.3028635548708596	0.5473774266347328
chr21	42879001	42879698	WDR4	NDUFV3	-	+	75	divergent_classic	42879568	42879643	1.0	69.4	78.0	11	1.0	30.013740639411836	0.5308928940243843	10	0.9090909090909091	15.77758975269149	0.5858466718448703	11	1.0	0.2836288985787648	0.7221812578138748	11	1.0	0.38181385376473215	0.8704629650190965
chr21	46285713	46286697	MCM3AP	YBEY	-	+	44	divergent_classic	46286297	46286341	1.0	70.4	115.0	11	1.0	33.20044330053876	0.6502211712820156	11	1.0	13.096664630580625	0.5331454131007739	11	1.0	0.45732347165583387	0.840336124396782	11	1.0	0.21062836125314924	0.7914325471073093
chr22	17628366	17628906	ATP6V1E1	BCL2L13	-	+	105	divergent_classic	17628749	17628854	1.0	61.9	40.0	11	1.0	36.955087625398384	0.6667538945963546	11	1.0	20.259982020369787	0.9427045916528086	11	1.0	0.6513599326323579	0.8670468732300605	10	0.9090909090909091	0.6627920996765254	1.0929063873550737
chr22	19941370	19941945	COMT	TXNRD2	+	-	450	divergent_overlapping	19941370	19941820	0.6469565217391304	57.8	37.0	11	1.0	33.850485358860176	0.5976968184211655	10	0.9090909090909091	15.273204498171646	0.7386315337804403	11	1.0	0.37682416361821663	0.9667795502704868	11	1.0	0.3390818723304318	0.8916142239548246
chr22	20115937	20118206	RANBP1	TRMT2A	+	-	1455	divergent_overlapping	20115937	20117392	0.7183781401498458	64.25	80.0	11	1.0	28.63336422349182	0.6356691333170115	11	1.0	9.76060430986225	0.612075313128751	11	1.0	0.5769062263165431	0.6817722598483965	11	1.0	0.3280496548178079	0.5711587962313847
chr22	20495072	20496117	KLHL22	MED15	-	+	68	divergent_classic	20495844	20495912	1.0	63.5	109.0	11	1.0	20.694734803310055	0.506095914258846	10	0.9090909090909091	8.756447213233077	0.6979731481073931	10	0.9090909090909091	0.4630608100007976	1.4584463315656409	11	1.0	0.19883776549409163	0.8318542951209564
chr22	20858422	20859417	SNAP29	PI4KA	+	-	411	divergent_overlapping	20859006	20859417	0.9889447236180905	66.7	106.0	11	1.0	31.01084380579878	0.7850527546000573	10	0.9090909090909091	8.353509804821647	0.8426199407743769	11	1.0	0.3346164337110534	0.7664325841263278	11	1.0	0.2720858953666441	0.7702844363292086
chr22	24554830	24556106	GUCD1	SNRPD3	-	+	22	divergent_classic	24555935	24555957	1.0	66.7	108.0	11	1.0	27.752127105363453	0.4892504038475052	11	1.0	14.658764516240252	0.4798304302382044	11	1.0	0.38190844264341295	0.9598753929986911	11	1.0	0.2652501116002344	0.714463542668609
chr22	26483492	26484068	SRRD	HPS4	+	-	55	divergent_overlapping	26483876	26483931	1.0	73.4	72.0	11	1.0	34.046032852863874	0.5498585704073318	11	1.0	15.99752177152256	0.7082916190958947	11	1.0	0.414341753371168	1.083600009074116	11	1.0	0.3032911048027225	0.9955023299718916
chr22	29766847	29767368	ZMAT5	UQCR10	-	+	357	divergent_classic	29767011	29767368	0.5182341650671785	55.2	22.0	11	1.0	12.87005389687737	0.5766847947263842	11	1.0	12.34957371927962	0.578903907881483	11	1.0	0.41139322229465125	1.1157389215719151	11	1.0	0.17753976203556526	0.6967931349778597
chr22	30968578	30969589	MORC2	TUG1	-	+	470	divergent_classic	30968774	30969244	1.0	63.3	100.0	11	1.0	21.14952142870587	0.5641224163900234	11	1.0	12.758564396401598	0.5120110141411064	11	1.0	0.262958072790709	1.0074521851636349	11	1.0	0.4418853461998202	0.7027702001588599
chr22	37848867	37849674	EIF3L	ANKRD54	+	-	460	divergent_overlapping	37848867	37849327	0.42131350681536556	67.9	35.0	11	1.0	29.922370685710977	0.42805856201163145	11	1.0	20.99407164540743	0.5947892832083262	11	1.0	0.5316762307513382	0.8282814348622887	11	1.0	0.4602780251405798	0.673434759244873
chr22	40856142	40857236	ST13	XPNPEP3	-	+	437	divergent_classic	40856639	40857076	1.0	64.0	88.0	11	1.0	29.4186846328068	0.5796609297027594	11	1.0	22.564335929109067	0.40318757378279435	11	1.0	0.6272597971873748	0.9202886204198892	11	1.0	0.3506241715995327	1.019791995040427
chr22	41446253	41447915	TOB2	ACO2	-	+	1028	divergent_classic	41446801	41447829	1.0	69.7	177.0	11	1.0	35.66373220981123	0.5566227651835218	11	1.0	22.502716884144238	0.6416500244123553	10	0.9090909090909091	0.676012282114574	0.8125805798039761	11	1.0	0.4034186665885306	0.6675989364303335
chr22	41620771	41621780	DESI1	XRCC6	-	+	119	divergent_classic	41621043	41621162	1.0	61.3	92.0	11	1.0	32.52888636513913	0.5729113618252547	11	1.0	22.06484557514007	0.7687199778773672	11	1.0	0.3661335501731575	1.2757727341822946	11	1.0	0.2610561093737028	0.8419398395578002
chr22	49918120	49918651	CRELD2	ALG12	+	-	272	divergent_overlapping	49918166	49918438	1.0	60.6	54.0	11	1.0	18.766620694288875	0.5539008979919945	11	1.0	12.050350826346941	0.47788131074240364	10	0.9090909090909091	0.5548655171913555	1.0966107122233073	11	1.0	0.15950686421718416	1.7304560544288756
chr22	50507430	50508581	LMF2	NCAPH2	-	+	521	divergent_classic	50507702	50508223	0.7002606429192006	70.3	42.5	11	1.0	26.46162090448234	0.5879398368366018	11	1.0	8.72030356458526	0.6058121237177184	11	1.0	0.27677344096944134	1.3403056850744055	11	1.0	0.23613932692127004	0.8177904651587349
chr3	9792308	9793301	ARPC4	TADA3	+	-	517	divergent_overlapping	9792494	9793011	1.0	66.8	86.0	11	1.0	26.78986585443243	0.36484992251026055	11	1.0	26.82581721596059	0.598019063298733	11	1.0	0.34556779304162955	1.1107854276504825	11	1.0	0.31783411991931454	0.8619026762156189
chr3	14124217	14125499	CHCHD4	TMEM43	-	+	144	divergent_classic	14124870	14125014	1.0	63.3	120.0	11	1.0	29.822345346527342	0.4493737810780825	11	1.0	13.38860953467996	0.6980495637085603	11	1.0	0.34115078851939007	0.8342022187624031	11	1.0	0.3341919916670898	0.737904575323334
chr3	14178215	14178908	XPC	LSM3	-	+	195	divergent_classic	14178621	14178816	1.0	63.1	75.0	11	1.0	23.570269601857344	0.5161568511257798	11	1.0	17.057992504426792	0.6682419633497604	11	1.0	0.3521825954649705	1.045433680599929	11	1.0	0.2104711274382374	0.8238501857740842
chr3	15601263	15602074	BTD	HACL1	+	-	512	divergent_overlapping	15601340	15601852	1.0	60.9	70.0	11	1.0	25.022027054870644	0.6319457813638885	11	1.0	8.014346826440162	0.5125412234558571	11	1.0	0.2880242103686759	0.9727155616409495	11	1.0	0.3142603536199189	0.7882211298662258
chr3	16264629	16265479	DPH3	OXNAD1	-	+	190	divergent_classic	16264969	16265159	1.0	61.1	69.0	11	1.0	29.951619933827825	0.572393023498015	11	1.0	15.567382570577884	0.732192632040956	11	1.0	0.4413796720651382	1.0078259700260304	11	1.0	0.2782881731842991	0.4108156611760693
chr3	23945160	23946591	NR1D2	NKIRAS1	+	-	1306	divergent_overlapping	23945285	23946591	0.9573724668064291	68.6	165.0	11	1.0	18.98588155402007	0.5109435261836578	11	1.0	10.031664484198592	0.45843222265322836	11	1.0	0.27614255747174216	0.7974558296990188	11	1.0	0.2659164320071516	0.685968686581808
chr3	36992737	36993865	EPM2AIP1	MLH1	-	+	94	divergent_classic	36993131	36993225	1.0	60.3	93.0	11	1.0	18.506191370155793	0.439997753692363	11	1.0	18.897723727265408	0.4972730072896965	11	1.0	0.2508913632473684	0.9910058356506368	11	1.0	0.18493672132413314	0.49526251658820836
chr3	42600352	42601113	NKTR	SEC22C	+	-	426	divergent_overlapping	42600654	42601080	1.0	64.0	77.0	11	1.0	24.09162444394026	0.5907401479232931	11	1.0	11.636467506915647	0.4473019710898839	11	1.0	0.1913823419510108	0.5593403825796341	11	1.0	0.17328350730393474	0.8044313923515637
chr3	43690107	43691643	ABHD5	ANO10	+	-	1487	divergent_overlapping	43690107	43691594	0.740234375	67.8	132.0	11	1.0	19.958341334003055	0.3599760549829546	11	1.0	7.038609935261831	0.5707418623584943	11	1.0	0.4931139458391346	0.6945169884757362	11	1.0	0.2721417946432183	0.6220226963346194
chr3	44975240	44976644	EXOSC7	ZDHHC3	+	-	945	divergent_overlapping	44975240	44976185	0.4458689458689459	67.7	74.0	11	1.0	44.02499049973962	0.5535179773814284	11	1.0	14.06971522138765	0.5422043642273965	11	1.0	0.4128745202436459	0.6637378896543447	11	1.0	0.4242330643570162	0.6871107937533258
chr3	47282257	47283451	KLHL18	KIF9	+	-	535	divergent_overlapping	47282916	47283451	0.7546063651591289	64.9	96.0	11	1.0	35.12585701804658	0.46567745443718783	11	1.0	20.810658362381822	0.8126608093964575	11	1.0	0.480166167934267	0.7341853255207471	11	1.0	0.36292770021251636	0.6692243359436115
chr3	48440004	48440756	TMA7	CCDC51	+	-	200	divergent_overlapping	48440256	48440456	1.0	63.6	61.0	11	1.0	32.63492222951324	0.5144867551957446	11	1.0	13.002234261652312	0.6728197450342004	11	1.0	0.5107360449375201	0.8238419578629691	11	1.0	0.33093098933952264	0.5006858125659549
chr3	49020458	49022553	NDUFAF3	DALRD3	+	-	1835	divergent_overlapping	49020458	49022293	0.7928400954653938	69.8	174.0	11	1.0	31.023419160018673	0.5771389998644954	11	1.0	17.608441971277344	0.5376881764278677	11	1.0	0.4371497003985923	0.7143796548741598	11	1.0	0.3894080681142782	0.6609718094949328
chr3	49411428	49412998	TCTA	RHOA	+	-	787	divergent_overlapping	49412211	49412998	0.7031847133757961	63.9	120.0	11	1.0	26.630470164836506	0.4870723022277875	11	1.0	15.36395069938988	0.6533355158926789	11	1.0	0.3453244337911644	0.826535365842998	11	1.0	0.28711775490138475	0.507300650914224
chr3	49689501	49689907	MST1	RNF123	-	+	36	divergent_classic	49689501	49689537	0.8990147783251231	69.9	35.0	11	1.0	38.44775805009944	0.6523718362060489	11	1.0	7.286151608584496	0.5395909868690145	11	1.0	0.35544858048171596	1.0759597568958652	11	1.0	0.22985291161859134	1.307497682683388
chr3	50350528	50351250	NPRL2	CYB561D2	-	+	18	divergent_classic	50350826	50350844	1.0	64.8	64.0	11	1.0	21.308027656212055	0.40050354516967096	9	0.8181818181818182	7.424823509336767	0.6940338131546546	11	1.0	0.5350679939005311	0.9388210432104024	11	1.0	0.31979350925792616	0.7055549172091505
chr3	51983040	51983576	ACY1	ABHD14B	+	-	70	divergent_overlapping	51983339	51983409	1.0	72.9	61.0	11	1.0	19.371303533593867	0.6647131276836898	11	1.0	13.721486210155842	0.7100420914336599	11	1.0	0.24901171495817007	1.2969529231003691	11	1.0	0.13535996010240828	0.7739950346788231
chr3	52704954	52706410	SPCS1	GLT8D1	+	-	1078	divergent_overlapping	52704954	52706032	0.6105769230769231	66.5	100.0	11	1.0	39.93290062187913	0.5362822421699728	11	1.0	16.151688755918425	0.6505683292285208	11	1.0	0.5733129656387853	0.5885635423173219	11	1.0	0.30811647558573263	0.5919786234335294
chr3	63863154	63864681	ATXN7	THOC7	+	-	714	divergent_overlapping	63863154	63863868	0.8585461689587426	71.0	152.0	11	1.0	37.21695629176626	0.6467772858193505	11	1.0	12.694728760851715	0.5891745234525492	11	1.0	0.3818646219340284	0.8915296798160629	11	1.0	0.32005105204536777	0.531212189633035
chr3	88149364	88150363	CGGBP1	C3orf38	-	+	73	divergent_classic	88149885	88149958	1.0	59.2	70.0	11	1.0	38.06167573339218	0.5074161291589147	11	1.0	21.522942243285613	0.6285976746862323	10	0.9090909090909091	0.6614246066014116	1.0175185699647709	11	1.0	0.2824507037178246	0.6976506066931543
chr3	94062804	94063389	NSUN3	DHFR2	+	-	410	divergent_overlapping	94062979	94063389	0.7863247863247863	55.9	36.0	11	1.0	25.754929357164112	0.3919733606022647	11	1.0	25.814564673381895	0.4768470552542364	11	1.0	0.31203180804501324	1.0027261929564728	11	1.0	0.22321583354292107	0.6974154165012872
chr3	112561175	112562103	SLC35A5	ATG3	+	-	338	divergent_overlapping	112561708	112562046	1.0	60.9	77.0	11	1.0	34.7961042136138	0.557724039499046	11	1.0	18.55882907631057	0.7848281960482034	11	1.0	0.6330867592131967	0.6547312501196401	11	1.0	0.30250038092838855	0.9004702711106686
chr3	113745590	113746769	NAA50	ATP6V1A	-	+	469	divergent_classic	113746300	113746769	0.6123833757421544	70.1	79.0	11	1.0	30.58980371349946	0.615624877127126	11	1.0	40.68803740014861	0.6125391617230792	11	1.0	0.5424809331170792	0.6929674897277858	11	1.0	0.3617049297383794	0.6362277399968758
chr3	119468830	119469461	TMEM39A	POGLUT1	-	+	132	divergent_classic	119468830	119468962	0.8890649762282092	69.3	53.0	11	1.0	32.29997821835547	0.6881338495026816	11	1.0	10.01275894558808	0.6641655574264624	11	1.0	0.5196015701330856	0.9637889737712142	11	1.0	0.28249444642393795	0.7318250747888518
chr3	122793638	122795630	HSPBAP1	SLC49A4	-	+	1237	divergent_classic	122793831	122795068	0.5341365461847389	61.650000000000006	46.5	11	1.0	21.69805189744016	0.41482865721326584	11	1.0	11.799850443818343	0.7434176595195948	11	1.0	0.3546964604978244	0.5939443977079298	11	1.0	0.31931134060638927	0.5331688423489164
chr3	127598141	127598688	TPRA1	MCM2	-	+	142	divergent_classic	127598267	127598409	1.0	70.7	61.0	11	1.0	17.989925604249347	0.6805914973851414	9	0.8181818181818182	8.973645539809697	0.6483554577775479	11	1.0	0.2679210940341356	0.8309194065012868	11	1.0	0.3310982987991383	0.8782890182595657
chr3	128051640	128052781	SEC61A1	MGLL	+	-	550	divergent_overlapping	128051640	128052190	0.7738825591586328	61.0	82.0	11	1.0	31.81192788460421	0.4290236317700257	11	1.0	13.955334111070083	0.5177159726246365	11	1.0	0.4288458690940075	0.63099458866464	11	1.0	0.44642809502461916	0.5775639743498322
chr3	134485678	134486716	CEP63	ANAPC13	+	-	1018	divergent_overlapping	134485698	134486716	0.8853564547206165	66.8	88.0	11	1.0	28.165692755382167	0.4987501998424825	11	1.0	23.591167624454144	0.613681849156169	11	1.0	0.42166154497422315	0.8255358803582324	11	1.0	0.25682887930755766	1.1230098094013639
chr3	150602874	150604004	SELENOT	SERP1	+	-	354	divergent_overlapping	150602874	150603228	0.6982300884955752	64.0	71.0	11	1.0	29.017432575144497	0.43166021892376893	11	1.0	16.280169964218217	0.5598560341812093	11	1.0	0.4041000884823694	0.8268206950943646	11	1.0	0.27080636395603097	0.7648669348233367
chr3	167734588	167735242	PDCD10	SERPINI1	-	+	303	divergent_classic	167734939	167735242	0.6941896024464832	63.2	37.0	11	1.0	24.402016281559213	0.529421157258978	11	1.0	9.178422774358623	0.6649004481822307	10	0.9090909090909091	0.4296780361465888	1.3659779056479575	11	1.0	0.24888892989517528	0.9921522388047561
chr3	179604558	179605000	MRPL47	NDUFB5	-	+	40	divergent_classic	179604649	179604689	1.0	59.3	34.0	11	1.0	22.286611279289893	0.34836216187311864	11	1.0	15.975871728201486	0.5619346302919752	11	1.0	0.3721309128822318	1.2046267327752593	11	1.0	0.22961424548951256	0.9486833400876302
chr3	196568470	196569419	FBXO45	WDR53	+	-	64	divergent_overlapping	196568610	196568674	1.0	73.8	120.0	11	1.0	29.921554158568096	0.5275422683644279	9	0.8181818181818182	7.973372400020196	0.7589144289462678	11	1.0	0.3989723508374922	0.7769839877543213	11	1.0	0.3268824777299658	0.9363311822923632
chr3	196941824	196943183	NCBP2	NCBP2AS2	-	+	79	divergent_classic	196942594	196942673	1.0	65.9	130.0	11	1.0	43.7255867537661	0.509285687081687	11	1.0	16.767536510675402	0.683635113972867	11	1.0	0.42661798528577566	0.8746723043550292	11	1.0	0.3679048341074058	0.5988335738911049
chr4	499050	499590	ZNF721	PIGG	-	+	53	divergent_classic	499156	499209	1.0	68.5	69.0	11	1.0	40.261654230841884	0.5693821459808732	11	1.0	15.795069680410604	0.6546026644793211	11	1.0	0.5534812067569507	0.7572196671960765	11	1.0	0.4003010200857112	0.526416089320558
