chrom	start	end	gene1	gene2	gene1_strand	gene2_strand	inter_tss_distance	pair_type	orig_start	orig_end	cpg_overlap_fraction	cpg_obs_exp	cpg_gc_pct	H3K4me3_n_present	H3K4me3_frac_present	H3K4me3_mean	H3K4me3_cv	H3K27ac_n_present	H3K27ac_frac_present	H3K27ac_mean	H3K27ac_cv	H3K27me3_n_absent	H3K27me3_frac_absent	H3K27me3_mean	H3K27me3_cv	H3K9me3_n_absent	H3K9me3_frac_absent	H3K9me3_mean	H3K9me3_cv	meth_mean	meth_cv	meth_n_hypo	meth_frac_hypo	DNase_mean	DNase_cv	DNase_n_present	DNase_frac_present	H3K9ac_mean	H3K9ac_cv	H3K36me3_mean	H3K36me3_cv	repliseq_mean	CTCF_n_peaks	mahalanobis_dist	mahalanobis_score	cosine_sim	cosine_score	percentile_score	composite_score	composite_rank
chr1	42816903	42817419	ERMAP	SVBP	+	-	276	divergent_overlapping	42817121	42817397	1.0	75.8	58.0	11	1.0	24.733663253525012	0.6930747551490876	11	1.0	16.52874848639108	0.3670534514809944	11	1.0	0.21968320085863313	1.1977742317205662	11	1.0	0.25771675534932675	0.9491375893830079	1.6936955498313926	0.9863763137105152	6	1.0	1.4960026245569473	0.5635226361541894	11	1.0	20.005511759452485	0.47218966582060595	0.13606356121100868	1.0931394815353745	28.166666666666668	1	3.385596364759531	0.6157310284994102	0.02821250370235373	0.04033753630468432	0.46177735308170087	0.3969268782156796	303
chr10	7787625	7788554	KIN	ATP5F1C	-	+	153	divergent_classic	7787993	7788146	1.0	68.1	77.0	11	1.0	41.871780672333074	0.5599320866908221	11	1.0	13.140282945793972	0.7326369674748753	11	1.0	0.3294173544544063	0.7400594514274373	11	1.0	0.4141906697447409	0.9005504480112678	1.11595374484827	0.5072734311945902	6	1.0	1.2788647325792228	0.3835956820870887	11	1.0	25.003009611829075	0.5699983798082274	0.40026675927041566	0.7840118757883012	20.17653390742734	0	3.5568512193953747	0.5889993483297459	0.0	0.0	0.5371078197165152	0.39673208524685294	304
chr20	38033432	38034093	TTI1	RPRD1B	-	+	263	divergent_classic	38033461	38033724	1.0	67.2	67.0	11	1.0	37.38737966084707	0.5973508870363954	11	1.0	24.16763536032121	0.485674012695927	11	1.0	0.4255623713648751	1.0709380696799156	11	1.0	0.2944529744403678	1.0014933243001545	0.991050708451167	0.3749299732476995	6	1.0	0.9038271934223001	0.6837056958733405	11	1.0	38.591024101808166	0.43899127465095067	0.4288239627161875	0.9095719727425017	10.200453857791226	0	3.4963960788914443	0.5984359712155589	0.0	0.0	0.5244465679248288	0.39670835886367223	305
chr15	40807045	40807680	ZFYVE19	DNAJC17	+	-	393	divergent_overlapping	40807085	40807478	1.0	65.0	54.0	11	1.0	33.23153840135316	0.6120815762620576	11	1.0	14.762237714578388	0.9164054193139562	11	1.0	0.3075454751017611	1.198542886402406	10	0.9090909090909092	0.5206912048654936	1.323104573905967	1.1061120548485022	0.6598512583244021	6	1.0	1.5555338454442789	0.24304873740620186	11	1.0	19.008966907551653	0.5005880086529578	0.25360442808366906	0.9560590061011346	11.214173228346459	2	3.066495632497593	0.6655404119173005	0.0	0.0	0.43358815097945536	0.39629261006075683	306
chr9	71910595	71911763	ABHD17B	C9orf85	-	+	316	divergent_classic	71911193	71911509	0.5573630136986302	67.95	37.0	11	1.0	29.29983262867818	0.49611634742946026	11	1.0	10.76277628331827	0.5751496503482975	11	1.0	0.282349687929749	1.1852421943971279	11	1.0	0.22856553233030408	0.9385577324715214	1.1140867707397264	0.919554827102244	6	1.0	1.7078439047966292	0.38106014769698904	11	1.0	16.6158405476564	0.6324987406871168	0.25686692263356536	0.7134232099461599	17.871004566210047	0	3.255959392238104	0.6359664495330224	0.0	0.0	0.4718904284121675	0.39595370833685917	307
chr11	77820140	77821216	RSF1	AAMDC	-	+	239	divergent_classic	77820869	77821108	1.0	67.9	101.0	11	1.0	32.34763655087093	0.6330717127483364	11	1.0	9.370644737714176	0.5146616297717315	11	1.0	0.46274619123460853	0.7555485857372539	11	1.0	0.228909713405872	0.7825208433360942	1.5032593811960837	0.6470777888212376	6	1.0	1.465476896677937	0.2481810963054038	11	1.0	17.877224963606725	0.47129731510294054	0.2371439409576247	0.8836270173697772	6.22227385377943	2	3.504800695729022	0.5971240695487219	0.0	0.0	0.5234910017518714	0.3958969283450502	308
chr19	39390692	39391524	PAF1	MED29	-	+	148	divergent_classic	39391154	39391302	1.0	63.9	72.0	11	1.0	25.491525472533684	0.5008306190985213	11	1.0	18.137032343352406	0.7236100020402564	11	1.0	0.3778168766366943	0.7016180471906273	11	1.0	0.24305231514432757	0.6784902187190321	0.8518829220007356	0.6408033929313679	6	1.0	2.4376503751369625	0.39758214747165865	11	1.0	24.27210483959533	0.49418305393785644	0.21931839197089367	0.7530155637896636	8.661658653846153	1	3.6394407154712463	0.5761077079778941	0.0	0.0	0.5502468545946806	0.3955171395695618	309
chr12	26938225	26938924	INTS13	FGFR1OP2	-	+	143	divergent_classic	26938326	26938469	1.0	65.8	65.0	11	1.0	29.046604909208266	0.5121350644483524	11	1.0	16.0117711287887	0.4674186429262285	11	1.0	0.3384389825648799	1.0846679976368299	11	1.0	0.29512175893053166	0.7796570730441232	1.282589887989218	0.5156563563194555	6	1.0	1.5615645022483127	0.22753392074247952	11	1.0	23.95413951804562	0.4361488215355487	0.23495829331721013	1.0148798181114005	19.46399618502623	0	3.55589340697801	0.5891488561218489	0.0	0.0	0.5324096193661411	0.39538242825858183	310
chr1	154973761	154975010	SHC1	CKS1B	-	+	257	divergent_classic	154974395	154974652	0.8046437149719776	55.900000000000006	40.0	11	1.0	17.031393176897286	0.4066263445884531	11	1.0	22.358845240196665	0.5319762908660434	11	1.0	0.22306536102399158	0.8593713763322601	11	1.0	0.24321352450472764	0.7634524183983419	0.8024554587264556	0.3115351538101118	6	1.0	2.2008713834359837	0.5716021313163212	11	1.0	18.463838380084653	0.5311272742086306	0.1907987061558793	0.784994859316236	9.333333333333334	1	3.527967027489667	0.5935079678466899	0.0	0.0	0.5258799171842652	0.39516716229395554	311
chr19	42220038	42220513	DEDD2	ZNF526	-	+	151	divergent_classic	42220140	42220291	1.0	66.3	41.0	11	1.0	24.28394191994279	0.5971738371953386	10	0.9090909090909092	8.958670710684961	0.7313880432906961	11	1.0	0.41586752468461624	1.0881740999967124	11	1.0	0.2312554743942932	0.7428618629469408	0.8529957477281324	0.5091503910085251	6	1.0	2.773098754949832	0.7156155647273076	11	1.0	16.350540455479813	0.9017236323181008	0.3209060019461447	1.3617568296779803	24.00982456140351	3	3.587573383050253	0.5842038343299318	0.06979880409154693	0.09979659457985038	0.43844561235865587	0.3951541958135246	312
chr22	50507430	50508581	LMF2	NCAPH2	-	+	521	divergent_classic	50507702	50508223	0.7002606429192006	70.3	42.5	11	1.0	26.46162090448234	0.5879398368366018	11	1.0	8.72030356458526	0.6058121237177184	11	1.0	0.27677344096944134	1.3403056850744055	11	1.0	0.23613932692127004	0.8177904651587349	1.383017820379089	0.959036444015998	6	1.0	1.7361812834166848	0.6477587272900381	11	1.0	12.841804804045141	0.4202347422354479	0.1683566531227831	1.1608301951752549	9.668549087749783	0	2.951974759628956	0.6834163159480787	0.01773461105683627	0.02535650592736676	0.38007644529383666	0.3949964117455925	313
chr19	39435584	39436223	RPS16	SUPT5H	-	+	206	divergent_classic	39435949	39436155	1.0	62.1	56.0	11	1.0	33.23937197184135	0.5747040566701866	11	1.0	15.644078072629803	0.5686441004529506	11	1.0	0.3443458979918528	1.079131792740813	11	1.0	0.42042566898334444	1.0318387963008882	0.80032630334702	0.6880273274579028	6	1.0	1.5591415588492639	0.3384855736488653	11	1.0	28.124625105290022	0.48690700940380255	0.42823873854816374	0.8288010867004648	10.0	1	3.4763209522999263	0.6015695574987103	0.0	0.0	0.5142538620799492	0.3949039816234689	314
chr11	17207464	17208286	PIK3C2A	NUCB2	-	+	166	divergent_classic	17207986	17208152	1.0	67.6	68.0	11	1.0	39.958306997239795	0.6673006476839068	11	1.0	17.227678317872304	0.5390018328690389	11	1.0	0.27805426688354634	0.8558658505612451	11	1.0	0.3757941723905876	0.6279498348787949	1.2717225621965156	0.5629455286527482	6	1.0	0.8801044446551287	0.43140886940478307	11	1.0	32.27529807794099	0.7686653204525258	0.2796456627484857	0.6537509224934946	17.3404298459043	0	3.563739487941851	0.5879241379825781	0.0	0.0	0.5320910973084887	0.39479698438557786	315
chr6	24666310	24667167	TDP2	ACOT13	-	+	104	divergent_classic	24666930	24667034	1.0	64.3	76.0	11	1.0	36.02075926811019	0.5513905793247939	11	1.0	10.792256307142964	0.7032171654506003	11	1.0	0.6346280401316842	0.773964234885393	11	1.0	0.34948562701949637	0.6695112808814222	1.061550585659292	0.5370783633842297	6	1.0	1.257781575924647	0.39501693551303685	11	1.0	17.685207059835914	0.41299202576492733	0.45681365539217167	0.7690465967134703	24.926487747957992	2	3.6237214853249307	0.5785613694152774	0.0	0.0	0.5444338270425225	0.3947546958788677	316
chr4	39458467	39459191	RPL9	LIAS	-	+	72	divergent_classic	39458931	39459003	1.0	60.1	56.0	11	1.0	31.756468168241256	0.48526292815855326	11	1.0	18.128979999531868	0.5805244957000415	11	1.0	0.300866725237093	0.48302917154617775	11	1.0	0.3285668703507276	0.8947063316677493	0.8157068202420947	0.6957653171536013	6	1.0	1.6200522734180638	0.4143101603654119	11	1.0	21.907654767814073	0.5727211717808636	0.4846819510824535	0.6508214818270077	10.333333333333334	2	3.750834430019534	0.5587199314004209	0.0	0.0	0.5691989170250039	0.3942476476676695	317
chr9	33025084	33025799	APTX	DNAJA1	-	+	142	divergent_classic	33025130	33025272	1.0	71.6	79.0	11	1.0	37.89954593753871	0.6707731960727583	11	1.0	17.141802847634366	0.5181271730851311	11	1.0	0.4553881703487996	0.7040924784973331	11	1.0	0.3442829342933582	0.4078158197099498	0.6631921265819847	0.8071260852628986	6	1.0	0.9940824115488532	0.4803634771727333	11	1.0	28.737091716348655	0.4537315535921192	0.24766079561864202	1.2479042546392516	17.166666666666668	0	3.629549605552475	0.5776516407757923	0.0	0.0	0.5437967829272178	0.3941996911884823	318
chr11	8910951	8911747	DENND2B	AKIP1	-	+	187	divergent_classic	8910951	8911138	0.9057788944723618	65.7	64.0	11	1.0	33.64388369669381	0.5022622162980356	11	1.0	10.060063196190807	0.6247505209612282	11	1.0	0.6275937249827565	0.8097876672302116	11	1.0	0.26860969489163194	0.8647249650842449	0.8940706488046722	0.4874948368171466	6	1.0	1.1736642684779097	0.4028226423360969	11	1.0	19.40193398035433	0.5496801655402285	0.2924469896917091	0.7936212959730107	23.051926298157454	1	3.4349385761156834	0.6080290558129052	0.0	0.0	0.5019907628603281	0.39380885118326053	319
chr12	53180241	53181366	ZNF740	CSAD	+	-	222	divergent_overlapping	53180703	53180925	1.0	65.4	118.0	11	1.0	23.833210067694726	0.5376032181881508	11	1.0	12.083402512872887	0.5477306680503355	11	1.0	0.36315589630748285	0.7626758876711317	11	1.0	0.19858928279228738	0.8365390458424637	0.780838560487969	0.7131687046505684	6	1.0	1.4360090326763886	0.4403786832399675	11	1.0	14.449391786176893	0.554434053547381	0.21873287207071004	0.7566434402809848	18.5	1	3.5555937329435925	0.5891956331341575	0.005238979945635269	0.007490563261811641	0.5192705844879758	0.3937065975785992	320
chr10	92290666	92291655	CPEB3	MARCHF5	-	+	88	divergent_classic	92291078	92291166	1.0	70.5	99.0	11	1.0	44.348427672919854	0.7255712247153197	11	1.0	13.461694836437124	0.583464616683324	11	1.0	0.2830220254985453	0.8139118283353716	11	1.0	0.23197077139853525	0.5415086423665293	1.1722284791488244	0.7222908981400012	6	1.0	1.1987639523145714	0.4018996140741648	11	1.0	26.477078357779284	0.6188905877110623	0.3562921190086246	0.6998815832383194	9.219245028648466	2	3.8511774945172643	0.5430570836925351	0.0	0.0	0.5881509794553272	0.3936681273136122	321
chr11	72080336	72080914	LRRC51	NUMA1	+	-	357	divergent_overlapping	72080336	72080693	0.9948096885813148	63.5	51.0	11	1.0	14.867893451351945	0.3994756990005993	10	0.9090909090909092	7.946265418379928	0.6215227027901625	11	1.0	0.21469208433877654	0.8784602260991239	11	1.0	0.18481488659149903	1.5277770728445694	1.317748198252899	0.4955974398132394	6	1.0	3.07021430833192	0.5129205748367076	11	1.0	9.186491949592574	0.5036135728526933	0.2557929979051929	0.9125742165267854	27.0	0	3.2588332997567275	0.6355178527514106	0.0	0.0	0.46400700748526846	0.3934092433461448	322
chr3	14124217	14125499	CHCHD4	TMEM43	-	+	144	divergent_classic	14124870	14125014	1.0	63.3	120.0	11	1.0	29.822345346527335	0.4493737810780826	11	1.0	13.38860953467996	0.6980495637085603	11	1.0	0.34115078851939007	0.8342022187624031	11	1.0	0.33419199166708974	0.7379045753233341	0.9811859246852248	0.6723586611117827	6	1.0	1.3296333240443052	0.27022504726232943	11	1.0	20.985005221262515	0.5880343184127333	0.33895178698009576	0.7118549849430279	14.333333333333334	3	3.7146200512323584	0.5643727416132487	0.0	0.0	0.5588469501512979	0.3934031816906889	323
chr9	100098493	100099395	ERP44	INVS	-	+	190	divergent_classic	100099052	100099242	1.0	61.4	69.0	11	1.0	28.47131003607709	0.38250904909397027	11	1.0	13.788458632171176	0.6990510368145745	11	1.0	0.5123473011280133	1.021369729095276	11	1.0	0.3073536616734666	0.6807329465566372	1.0291567775926207	0.6391710036107426	6	1.0	1.3785829383061554	0.19555535996444026	11	1.0	20.98406759718149	0.5828653161924827	0.28505142658586796	0.5128897843032592	16.834441980783442	0	3.4424493725106364	0.6068566732402986	0.0	0.0	0.5018315018315018	0.39329211984557	324
chr19	6737228	6737924	GPR108	TRIP10	-	+	344	divergent_classic	6737580	6737924	0.7772988505747126	71.7	59.0	11	1.0	16.60820288934444	0.7315089160349502	11	1.0	9.615336593857878	0.4658404479857527	11	1.0	0.2128882956900642	1.100324423698096	11	1.0	0.13866024653501444	2.1059215089739958	0.3333586432081287	0.573579197707183	6	1.0	3.2565517399362762	0.6094838658305033	11	1.0	15.198926461124644	0.6796997672527794	0.14159319552155059	1.1690465950603115	18.064894636015325	2	3.284396522929418	0.6315276131321532	0.0	0.0	0.46886446886446886	0.393270385912202	325
chr9	26946849	26947580	IFT74	PLAA	+	-	204	divergent_overlapping	26947038	26947242	1.0	67.6	72.0	11	1.0	40.08429369265617	0.7021709136514055	11	1.0	26.550537344906445	0.6763824239090942	11	1.0	0.4872840110554007	0.6953009980379293	11	1.0	0.44663664056863955	0.7999523849155152	1.1122169689490902	1.2645006110033372	6	1.0	1.0348754866245358	0.3648845819387024	11	1.0	34.86706560257338	0.42359774605772316	0.2431262549369655	0.6567916250226925	16.48153214774282	1	3.5632078512619403	0.5880071227348882	0.0	0.0	0.5265169612995699	0.3931579374838262	326
chr4	56435174	56436504	PPAT	PAICS	-	+	125	divergent_classic	56435615	56435740	1.0	66.7	128.0	11	1.0	29.46988484481436	0.5846056499905001	11	1.0	15.323943502396054	0.5439570526702643	11	1.0	0.3863805814893318	0.7585669399319936	11	1.0	0.28761850888121415	0.6948020685825698	1.1302912089998112	0.9500974087200176	6	1.0	1.4352555225969421	0.22277827634819639	11	1.0	21.4849615183115	0.47713771470214084	0.27983416327141253	0.8426913551803058	16.496240601503757	2	3.810336643265465	0.54943205376764	0.0	0.0	0.5770823379519031	0.3928975228926269	327
chr6	42050357	42050866	CCND3	TAF8	-	+	155	divergent_classic	42050357	42050512	0.9135559921414538	65.8	47.0	11	1.0	24.288763275581246	0.5721094459068861	11	1.0	16.31751677189314	0.5120229475643181	11	1.0	0.3134439021500653	1.024896256827368	11	1.0	0.21348529035443678	0.6864010287077332	0.6644949134803737	0.7983106143614482	6	1.0	1.7019740169730482	0.3882632633768634	11	1.0	22.56166106611057	0.3946079202499656	0.24757990547111355	0.8258518017545832	14.166666666666666	0	3.597596098194625	0.5826393588805163	0.0	0.0	0.5307373785634655	0.3922769571212462	328
chr17	3636024	3637190	SHPK	CTNS	-	+	208	divergent_classic	3636250	3636458	1.0	70.2	114.0	11	1.0	38.783605987766414	0.8161999691963393	11	1.0	11.224890173989944	0.5216253354393146	11	1.0	0.36775322805656446	0.9783423561700896	11	1.0	0.23975035811185427	0.8367841007133294	2.113462882501135	0.6257863868183738	6	1.0	1.3240013442009002	0.6022796776800757	11	1.0	21.020543679920227	0.6929769180638311	0.2160695604210093	0.9992483959530855	13.166666666666666	0	3.573592446043384	0.5863861604154292	0.0656760345562033	0.09390196120869389	0.43183627966236654	0.3922759364274898	329
chr14	103561971	103563334	BAG5	COA8	-	+	302	divergent_classic	103562657	103562959	1.0	73.0	161.0	11	1.0	40.95994913699378	0.5597117959727785	11	1.0	14.289874416028853	0.5747916112734514	11	1.0	0.4058845207496855	0.6734992506935067	11	1.0	0.38752795154888486	0.7776100149296032	1.2099457369421238	0.5249936734293331	6	1.0	0.8209206291177412	0.5193544951519703	11	1.0	24.759204635020936	0.4713352093748186	0.3562744081948448	0.6725073144438931	8.922523844460748	0	3.7503851578075724	0.5587900596376894	0.0	0.0	0.5617136486701705	0.3920301184561269	330
chr9	124861278	124862207	RPL35	ARPC5L	-	+	148	divergent_classic	124861981	124862129	1.0	68.6	97.0	11	1.0	32.06840927232562	0.47906090203368745	11	1.0	14.75040015890853	0.7142510057030801	11	1.0	0.5445428301976724	0.9116206953209808	11	1.0	0.4066227759967474	0.8021074281501535	0.8277471570963909	0.5873939145977534	6	1.0	0.84103922707848	0.4488248002949387	11	1.0	25.538417984254785	0.4838767924952305	0.7717091699969069	0.8798913817462387	18.333333333333332	2	3.6107648944412793	0.5805838022644216	0.0	0.0	0.5323299888517279	0.391932517561287	331
chr2	61888310	61888855	CCT4	COMMD1	-	+	52	divergent_classic	61888671	61888723	1.0	67.5	65.0	11	1.0	38.9028145697437	0.6976552425567848	11	1.0	26.41018062985072	0.7191224698053765	11	1.0	0.5913551941219887	0.7208807350474362	11	1.0	0.34255395013619194	0.48883054802881726	0.8497757456665314	0.6195704027152416	6	1.0	1.127552399071581	0.41447790049607625	11	1.0	34.156242093093404	0.641901735301263	0.36264716832089966	0.506247871217499	28.384403669724772	1	3.863250426457329	0.5411725837989807	0.0	0.0	0.584726867335563	0.3918870937202612	332
chr13	41060036	41061984	ELF1	WBP4	-	+	68	divergent_classic	41061440	41061508	1.0	60.2	160.0	11	1.0	31.11392681712711	0.4806519356819179	11	1.0	26.959776330170474	0.5193249682998506	11	1.0	0.46893905106086786	0.9079782133511406	11	1.0	0.24990770324168984	0.6004974099326525	0.7291661234989731	0.6208445968899062	6	1.0	1.059627114499441	0.2723831820519813	11	1.0	31.958818936393264	0.5849855046817891	0.3322008860182041	0.6102670225307475	19.62705338809035	2	4.238515087374728	0.4825964055297436	0.016933738145752164	0.02421143775237887	0.6372033763338111	0.39146300643775445	333
chr9	128322262	128323192	TRUB2	COQ4	-	+	96	divergent_classic	128322447	128322543	1.0	64.7	93.0	11	1.0	38.108374247152476	0.7304276783921813	11	1.0	10.594621433167559	0.6219624269242781	11	1.0	0.498181791120989	0.7742002449267469	11	1.0	0.26168894603844955	1.0116820250666507	1.0976626619733258	0.5620433308200548	6	1.0	1.5251879313199517	0.38641203839363686	11	1.0	17.07476672904219	0.45348767653729327	0.34429611493197637	0.6050298730512714	23.624193548387098	1	3.6847979810199822	0.5690277573476037	0.0	0.0	0.5455486542443063	0.3912756992123334	334
chr17	81238616	81239971	TEPSIN	NDUFAF8	-	+	213	divergent_classic	81239091	81239304	1.0	67.7	142.0	11	1.0	33.32342187045233	0.5938620190221309	11	1.0	8.543116891072147	0.5403541453269857	11	1.0	0.4048552743107138	0.664527160145516	11	1.0	0.2849171004801498	0.5452257921704098	1.3056820922632233	0.6005057777301406	6	1.0	1.6750377904610425	0.4689958385172964	11	1.0	21.62877568052642	0.6345209854303233	0.36987783672708635	0.8478608735434154		1	3.6975920313194326	0.5670306959422102	0.0	0.0	0.5474597865902213	0.3910502143539505	335
chr2	98608181	98608859	COA5	UNC50	-	+	63	divergent_classic	98608515	98608578	1.0	72.3	84.0	11	1.0	46.28435049067845	0.5812961181220486	11	1.0	21.395494559909398	0.43114133848673936	11	1.0	0.4661719556320787	0.756891430330652	11	1.0	0.35784851872095613	0.7950572389460829	1.3935206874841235	0.9452761634274596	6	1.0	1.3201669438794486	0.7016976213688471	11	1.0	39.90194381455225	0.5215096336484861	0.41209019447463147	0.7145184935464279	27.833333333333332	3	3.9454016416123614	0.5283493560210395	0.0	0.0	0.5988214683866859	0.39098618292442155	336
chr2	37231255	37232056	CEBPZ	NDUFAF7	-	+	34	divergent_classic	37231596	37231630	1.0	63.0	72.0	11	1.0	38.87744804463961	0.5013869424895047	11	1.0	17.279262040364355	0.5206530793466596	11	1.0	0.35721096377008704	0.9127325963302796	11	1.0	0.3978316919024913	0.5955747484546043	1.5719899482918136	0.8429342930965928	6	1.0	1.0820525563243515	0.3865422462875581	11	1.0	26.413513153802498	0.44817472877882425	0.423365516782769	0.6499813266560168	18.601539741989182	1	3.7969660381386094	0.5515191113327291	0.0	0.0	0.5667303710781972	0.3906267558565508	337
